3.40415,0.00488401,1,
3.36752,0.034188,1,
3.36752,0.021978,1,
3.38706,0,1,
3.37485,0.03663,1,
3.37485,0.010989,1,
3.36996,0.00488401,1,
3.3895,0.03663,1,
3.36996,0,1,
3.36996,0.017094,1,
3.37851,0.032967,1,
3.37973,0,1,
3.36874,0.031746,1,
3.37851,0.019536,1,
3.36996,0,1,
3.36386,0.03663,1,
3.36874,0.00732601,1,
3.39683,0.00610501,1,
3.3895,0.037851,1,
3.37485,0.001221,1,
3.36996,0.018315,1,
3.36874,0.032967,1,
3.39683,0,1,
3.36996,0.031746,1,
3.37851,0.020757,1,
3.37485,0,1,
3.36508,0.03663,1,
3.3895,0.00610501,1,
3.36874,0.00610501,1,
3.36874,0.037851,1,
3.37851,0,1,
3.37973,0.021978,1,
3.38828,0.030525,1,
3.39927,0,1,
3.36874,0.032967,1,
3.37851,0.019536,1,
3.38828,0,1,
3.39805,0.037851,1,
3.36874,0.00854701,1,
3.36874,0.00732601,1,
3.36996,0.037851,1,
3.37363,0,1,
3.38706,0.021978,1,
3.37851,0.031746,1,
3.37118,0,1,
3.36752,0.032967,1,
3.39927,0.017094,1,
3.3895,0,1,
3.37729,0.037851,1,
3.36874,0.00732601,1,
3.36996,0.00976801,1,
3.38828,0.03663,1,
3.3895,0,1,
3.37851,0.021978,1,
3.37851,0.030525,1,
3.37973,0,1,
3.38828,0.032967,1,
3.37851,0.018315,1,
3.36874,0,1,
3.36386,0.03663,1,
3.36874,0.002442,1,
3.39927,0.010989,1,
3.39683,0.03663,1,
3.36996,0,1,
3.36874,0.023199,1,
3.37851,0.028083,1,
3.39927,0,1,
3.36874,0.034188,1,
3.37851,0.015873,1,
3.37851,0.001221,1,
3.37851,0.037851,1,
3.38828,0.001221,1,
3.36996,0.013431,1,
3.36752,0.035409,1,
3.36874,0,1,
3.39927,0.025641,1,
3.39683,0.026862,1,
3.36874,0,1,
3.36874,0.034188,1,
3.37485,0.013431,1,
3.37851,0.001221,1,
3.37973,0.03663,1,
3.37973,0.002442,1,
3.37118,0.013431,1,
3.36996,0.034188,1,
3.39927,0,1,
3.36874,0.026862,1,
3.37485,0.026862,1,
3.37851,0,1,
3.37118,0.035409,1,
3.38828,0.010989,1,
3.3895,0.002442,1,
3.37485,0.037851,1,
3.37851,0.001221,1,
3.37118,0.015873,1,
3.38828,0.034188,1,
3.39683,0,1,
3.38339,0.021978,1,
3.39927,0.029304,1,
3.3895,0,1,
3.39927,0.032967,1,
3.3895,0.019536,1,
3.36996,0,1,
3.37851,0.03663,1,
3.37973,0.00732601,1,
3.37973,0.00610501,1,
3.36386,0.03663,1,
3.36996,0,1,
3.37973,0.019536,1,
3.38217,0.031746,1,
3.37851,0,1,
3.37973,0.031746,1,
3.36996,0.019536,1,
3.37485,0,1,
3.39072,0.035409,1,
3.37729,0.00732601,1,
3.37485,0.00610501,1,
3.36874,0.03663,1,
3.36996,0,1,
3.3895,0.019536,1,
3.37973,0.030525,1,
3.37973,0,1,
3.36874,0.030525,1,
3.37485,0.019536,1,
3.37973,0,1,
3.37118,0.03663,1,
3.37729,0.00854701,1,
3.37485,0.00732601,1,
3.36508,0.03663,1,
3.39072,0,1,
3.37973,0.018315,1,
3.38339,0.032967,1,
3.36996,0,1,
3.38339,0.030525,1,
3.38462,0.020757,1,
3.36386,0,1,
3.37118,0.035409,1,
3.37973,0.00732601,1,
3.37729,0.00854701,1,
3.37973,0.03663,1,
3.37241,0,1,
3.36874,0.018315,1,
3.38095,0.031746,1,
3.37973,0,1,
3.3895,0.032967,1,
3.36874,0.020757,1,
3.37851,0,1,
3.37485,0.03663,1,
3.36996,0.00732601,1,
3.38462,0.003663,1,
3.37973,0.039072,1,
3.36996,0,1,
3.36752,0.017094,1,
3.3895,0.031746,1,
3.36874,0,1,
3.36996,0.030525,1,
3.37851,0.021978,1,
3.37973,0,1,
3.37485,0.034188,1,
3.39072,0.00854701,1,
3.36874,0.00488401,1,
